Game ID,Game Name,Year of Release,Platform,Genre,Publisher,Developer,Rating,Decade,Sale of Game
4364,We Sing Encore,01-01-2010,Wii,Misc,Nordic Games,Unknown,No Rating,2010's,$0.45
4466,Walk it Out!,01-01-2010,Wii,Sports,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.43
4917,Super Monkey Ball: Step & Roll,01-01-2010,Wii,Action,Sega,Unknown,No Rating,2010's,$0.38
5387,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,01-01-2010,PS3,Sports,Sega,Unknown,No Rating,2010's,$0.35
5513,The X-Factor,01-01-2010,Wii,Misc,Deep Silver,Unknown,No Rating,2010's,$0.32
5547,Buzz! The Ultimate Music Quiz,01-01-2010,PS3,Misc,Sony Computer Entertainment,Unknown,No Rating,2010's,$0.33
5652,Dragon Quest Monsters: Battle Road Victory,01-01-2010,Wii,Strategy,Square Enix,Unknown,No Rating,2010's,$0.32
6185,Batman: The Brave and the Bold the Videogame,01-01-2010,Wii,Action,Warner Bros. Interactive Entertainment,Unknown,No Rating,2010's,$0.27
6366,Despicable Me: The Game,01-01-2010,Wii,Platform,D3Publisher,Unknown,No Rating,2010's,$0.26
6374,Scooby-Doo! and the Spooky Swamp,01-01-2010,PS2,Action,Warner Bros. Interactive Entertainment,Unknown,No Rating,2010's,$0.27
6398,Dragon Age Origins: Awakening,01-01-2010,PS3,Role-Playing,Spike,Unknown,No Rating,2010's,$0.26
6406,Jikkyou Powerful Pro Yakyuu 2010,01-01-2010,PS3,Sports,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.27
6740,U-Sing: Girls Night,01-01-2010,Wii,Misc,Mindscape,Unknown,No Rating,2010's,$0.25
7066,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,01-01-2010,PS3,Sports,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.23
7117,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,01-01-2010,X360,Sports,Sega,Unknown,No Rating,2010's,$0.22
7249,Kidz Bop Dance Party! The Video Game,01-01-2010,Wii,Misc,D3Publisher,Unknown,No Rating,2010's,$0.21
7345,TRON: Evolution - Battle Grids,01-01-2010,Wii,Racing,Disney Interactive Studios,Unknown,No Rating,2010's,$0.20
7376,Hasbro Family Game Night 3,01-01-2010,X360,Misc,Electronic Arts,Unknown,No Rating,2010's,$0.22
7479,Pro Yaky? Spirits 2010,01-01-2010,PS3,Sports,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.21
7572,We Sing Robbie Williams,01-01-2010,Wii,Misc,Nordic Games,Unknown,No Rating,2010's,$0.21
7817,International Cricket 2010,01-01-2010,PS3,Sports,Codemasters,Unknown,No Rating,2010's,$0.19
8020,Saw II: Flesh & Blood,01-01-2010,PS3,Action,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.18
8063,Rabbids Party Collection,01-01-2010,Wii,Misc,Ubisoft,Unknown,No Rating,2010's,$0.18
8080,Doctor Who: Return to Earth,01-01-2010,Wii,Adventure,Asylum Entertainment,Unknown,No Rating,2010's,$0.18
8356,N3 II: Ninety-Nine Nights,01-01-2010,X360,Action,Microsoft Game Studios,Unknown,No Rating,2010's,$0.17
8607,Sid Meier's Pirates!,01-01-2010,Wii,Strategy,Take-Two Interactive,Unknown,No Rating,2010's,$0.16
8681,Yu-Gi-Oh! 5D's: Duel Transer,01-01-2010,Wii,Strategy,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.16
8718,Saw II: Flesh & Blood,01-01-2010,X360,Action,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.15
8748,Dragon's Lair Trilogy,01-01-2010,Wii,Adventure,Destineer,Unknown,No Rating,2010's,$0.15
8892,Deadly Premonition,01-01-2010,PS3,Action,Rising Star Games,Unknown,No Rating,2010's,$0.14
9102,"NewU Fitness First Mind Body, Yoga & Pilates Workout",01-01-2010,Wii,Sports,Black Bean Games,Unknown,No Rating,2010's,$0.14
9227,Dragon Age: Origins - Ultimate Edition,01-01-2010,PC,Role-Playing,Electronic Arts,Unknown,No Rating,2010's,$0.14
9270,Lips: I Love The 80s,01-01-2010,X360,Misc,Microsoft Game Studios,Unknown,No Rating,2010's,$0.14
9321,Nobunaga no Yabou: Tendou,01-01-2010,PS3,Strategy,Tecmo Koei,Unknown,No Rating,2010's,$0.13
9328,International Cricket 2010,01-01-2010,X360,Sports,Codemasters,Unknown,No Rating,2010's,$0.14
9363,Dragon Age Origins: Awakening,01-01-2010,PC,Role-Playing,Electronic Arts,Unknown,No Rating,2010's,$0.13
9524,Peppa Pig: Fun and Games,01-01-2010,Wii,Misc,Ubisoft,Unknown,No Rating,2010's,$0.13
9536,Monster Hunter Frontier Online,01-01-2010,X360,Role-Playing,Capcom,Unknown,No Rating,2010's,$0.13
9591,The X-Factor,01-01-2010,PS3,Misc,Deep Silver,Unknown,No Rating,2010's,$0.13
9637,The History Channel: Great Battles - Medieval,01-01-2010,X360,Strategy,Slitherine Software,Unknown,No Rating,2010's,$0.13
9785,The God of War Trilogy,01-01-2010,PS3,Action,Sony Computer Entertainment,Unknown,No Rating,2010's,$0.12
9820,Backyard Sports Football: Rookie Rush,01-01-2010,Wii,Sports,Atari,Unknown,No Rating,2010's,$0.12
9851,Backyard Sports Football: Rookie Rush,01-01-2010,X360,Sports,Atari,Unknown,No Rating,2010's,$0.12
10097,Zangeki no Reginleiv,01-01-2010,Wii,Action,Nintendo,Unknown,No Rating,2010's,$0.11
10286,PDC World Championship Darts: Pro Tour,01-01-2010,Wii,Sports,O-Games,Unknown,No Rating,2010's,$0.10
10421,Pro Yaky? Spirits 2010,01-01-2010,PS2,Sports,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.10
10461,Despicable Me: The Game,01-01-2010,PS2,Platform,D3Publisher,Unknown,No Rating,2010's,$0.10
10464,The Bachelor: The Videogame,01-01-2010,Wii,Misc,Warner Bros. Interactive Entertainment,Unknown,No Rating,2010's,$0.11
10551,PDC World Championship Darts: Pro Tour,01-01-2010,PS3,Sports,O-Games,Unknown,No Rating,2010's,$0.10
10601,Dancing on Ice,01-01-2010,Wii,Sports,Ghostlight,Unknown,No Rating,2010's,$0.10
10686,"Warhammer 40,000: Dawn of War II - Chaos Rising",01-01-2010,PC,Strategy,THQ,Unknown,No Rating,2010's,$0.10
10853,NatGeo Challenge! Wild Life,01-01-2010,PS3,Misc,Black Bean Games,Unknown,No Rating,2010's,$0.09
10859,Field & Stream: Total Outdoorsman Challenge,01-01-2010,X360,Sports,505 Games,Unknown,No Rating,2010's,$0.10
10909,SingStar Guitar,01-01-2010,PS3,Misc,Sony Computer Entertainment,Unknown,No Rating,2010's,$0.09
10957,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,01-01-2010,PS2,Sports,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.09
10962,Ghostbusters: The Video Game (DS Version),01-01-2010,PC,Action,Take-Two Interactive,Unknown,No Rating,2010's,$0.09
11003,U-Sing  2,01-01-2010,Wii,Misc,Mindscape,Unknown,No Rating,2010's,$0.09
11043,Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!,01-01-2010,Wii,Misc,Hudson Soft,Unknown,No Rating,2010's,$0.09
11059,The X-Factor,01-01-2010,X360,Misc,Deep Silver,Unknown,No Rating,2010's,$0.09
11114,Momu-chan Diet Wii: Figurobics by Chon Dayon,01-01-2010,Wii,Misc,Hudson Soft,Unknown,No Rating,2010's,$0.09
11280,Great Party Games,01-01-2010,Wii,Misc,O-Games,Unknown,No Rating,2010's,$0.08
11282,Beat Sketch!,01-01-2010,PS3,Misc,Sony Computer Entertainment,Unknown,No Rating,2010's,$0.08
11493,Man vs. Wild,01-01-2010,PS3,Action,Abylight,Unknown,No Rating,2010's,$0.08
11529,SingStar Apres-Ski Party 2,01-01-2010,PS3,Misc,Sony Computer Entertainment,Unknown,No Rating,2010's,$0.07
11800,My First Songs,01-01-2010,Wii,Misc,Mindscape,Unknown,No Rating,2010's,$0.07
11853,Gunblade NY & L.A. Machineguns Arcade Hits Pack,01-01-2010,Wii,Shooter,Sega,Unknown,No Rating,2010's,$0.08
11900,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,01-01-2010,Wii,Sports,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.07
11961,Kane & Lynch 2: Dog Days,01-01-2010,PC,Shooter,Square Enix,Unknown,No Rating,2010's,$0.07
11971,Rugby League 3,01-01-2010,Wii,Sports,Alternative Software,Unknown,No Rating,2010's,$0.07
12115,Ken to Mahou to Gakuen Mono. 3,01-01-2010,PS3,Role-Playing,Acquire,Unknown,No Rating,2010's,$0.07
12210,Winning Post 7 2010,01-01-2010,PS3,Sports,Tecmo Koei,Unknown,No Rating,2010's,$0.07
12226,Lucian Bee's: Justice Yellow / Evil Violet,01-01-2010,PS2,Adventure,5pb,Unknown,No Rating,2010's,$0.07
12483,Naruto Shippuden: Gekito Ninja Taisen! Special,01-01-2010,Wii,Fighting,Takara Tomy,Unknown,No Rating,2010's,$0.06
12581,A New Beginning,01-01-2010,PC,Adventure,Deep Silver,Unknown,No Rating,2010's,$0.06
12642,Dance Sensation!,01-01-2010,Wii,Misc,Majesco Entertainment,Unknown,No Rating,2010's,$0.06
12901,Hakuouki: Reimeiroku,01-01-2010,PS2,Adventure,Idea Factory,Unknown,No Rating,2010's,$0.05
13113,Sam & Max: Beyond Time and Space,01-01-2010,Wii,Adventure,Atari,Unknown,No Rating,2010's,$0.05
13246,White Album: Tsuzurareru Fuyu no Omoide,01-01-2010,PS3,Adventure,Aqua Plus,Unknown,No Rating,2010's,$0.05
13262,J-League Winning Eleven 2010: Club Championship,01-01-2010,PS2,Sports,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.05
13385,Winter Sports 3: The Great Tournament,01-01-2010,Wii,Sports,Tradewest,Unknown,No Rating,2010's,$0.04
13498,Forza Motorsport 3: Ultimate Edition,01-01-2010,X360,Racing,Microsoft Game Studios,Unknown,No Rating,2010's,$0.05
13766,Winning Post World 2010,01-01-2010,PS3,Sports,Tecmo Koei,Unknown,No Rating,2010's,$0.04
13797,Gormiti: The Lords of Nature!,01-01-2010,Wii,Adventure,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.03
13798,North American Hunting Extravaganza 2,01-01-2010,Wii,Sports,Unknown,Unknown,No Rating,2010's,$0.03
13828,Ape Escape,01-01-2010,PS3,Platform,Sony Computer Entertainment,Unknown,No Rating,2010's,$0.04
13847,Gummy Bears Mini Golf,01-01-2010,Wii,Sports,Unknown,Unknown,No Rating,2010's,$0.04
13890,All Points Bulletin,01-01-2010,PC,Role-Playing,Electronic Arts,Unknown,No Rating,2010's,$0.04
13935,NatGeo Challenge! Wild Life,01-01-2010,Wii,Misc,Black Bean Games,Unknown,No Rating,2010's,$0.03
14010,Sherlock Holmes: Secret of The Silver Earring,01-01-2010,Wii,Adventure,Focus Home Interactive,Unknown,No Rating,2010's,$0.03
14023,Monster Hunter Frontier Online: Season 9.0,01-01-2010,X360,Role-Playing,Capcom,Unknown,No Rating,2010's,$0.04
14096,Espgaluda II Black Label,01-01-2010,X360,Shooter,Cave,Unknown,No Rating,2010's,$0.04
14154,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,01-01-2010,PS3,Misc,Unknown,Unknown,No Rating,2010's,$0.03
14284,Kevin Van Dam: Big Bass Challenge,01-01-2010,Wii,Sports,Zoo Games,Unknown,No Rating,2010's,$0.03
14302,Maximum Racing: Drag & Stock Racer,01-01-2010,Wii,Racing,Nordic Games,Unknown,No Rating,2010's,$0.03
14432,Chaos;Head - Love Chu*Chu!,01-01-2010,X360,Adventure,5pb,Unknown,No Rating,2010's,$0.03
14474,Kiniro no Corda 3,01-01-2010,PS2,Adventure,Tecmo Koei,Unknown,No Rating,2010's,$0.03
14518,Shin Sangoku Musou Online: Kamishou Ranbu,01-01-2010,PS3,Action,Tecmo Koei,Unknown,No Rating,2010's,$0.03
14541,Dennou Senki Virtual-On Force,01-01-2010,X360,Fighting,Sega,Unknown,No Rating,2010's,$0.03
14567,Senko no Ronde DUO,01-01-2010,X360,Fighting,G.Rev,Unknown,No Rating,2010's,$0.03
14583,S.Y.K Renshouden,01-01-2010,PS2,Adventure,Idea Factory,Unknown,No Rating,2010's,$0.03
14701,DeathSmiles II,01-01-2010,X360,Shooter,Cave,Unknown,No Rating,2010's,$0.03
14757,SingStar Fussballhits,01-01-2010,PS3,Misc,Sony Computer Entertainment,Unknown,No Rating,2010's,$0.03
14773,UK Truck Simulator,01-01-2010,PC,Simulation,N/A,Unknown,No Rating,2010's,$0.03
14798,Rugby League Live,01-01-2010,X360,Sports,Home Entertainment Suppliers,Unknown,No Rating,2010's,$0.02
14834,Rugby League Live,01-01-2010,PS3,Sports,Home Entertainment Suppliers,Unknown,No Rating,2010's,$0.03
14879,NatGeo Challenge! Wild Life,01-01-2010,X360,Misc,Black Bean Games,Unknown,No Rating,2010's,$0.02
15005,Clover no Kuni no Alice: Wonderful Wonder World,01-01-2010,PS2,Adventure,Prototype,Unknown,No Rating,2010's,$0.02
15037,No More Heroes: Heroes' Paradise,01-01-2010,X360,Action,Marvelous Interactive,Unknown,No Rating,2010's,$0.02
15044,Ken to Mahou to Gakuen Mono. 2G,01-01-2010,PS3,Role-Playing,Acquire,Unknown,No Rating,2010's,$0.02
15153,Fishdom 2 Deluxe,01-01-2010,PC,Puzzle,Rondomedia,Unknown,No Rating,2010's,$0.02
15215,Princess Saver! Eternal Love for My Lady,01-01-2010,PS2,Adventure,Comfort,Unknown,No Rating,2010's,$0.02
15281,PachiPara 15: Super Umi Monogatari in Okinawa 2,01-01-2010,PS3,Misc,Irem Software Engineering,Unknown,No Rating,2010's,$0.02
15282,Serious Sam HD: Gold Edition,01-01-2010,PC,Shooter,Devolver Digital,Unknown,No Rating,2010's,$0.02
15289,Triple Crown Championship Snowboarding,01-01-2010,Wii,Sports,Destineer,Unknown,No Rating,2010's,$0.02
15308,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,01-01-2010,PS3,Adventure,Alchemist,Unknown,No Rating,2010's,$0.02
15310,Tale of a Hero,01-01-2010,PC,Adventure,Daedalic,Unknown,No Rating,2010's,$0.02
15373,Ore no Yome: Anata Dake no Hanayome,01-01-2010,X360,Adventure,Idea Factory,Unknown,No Rating,2010's,$0.02
15484,PDC World Championship Darts: Pro Tour,01-01-2010,X360,Sports,O-Games,Unknown,No Rating,2010's,$0.02
15505,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,01-01-2010,PS2,Action,Russel,Unknown,No Rating,2010's,$0.02
15550,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,01-01-2010,PS2,Adventure,Alchemist,Unknown,No Rating,2010's,$0.02
15576,Mount & Blade: Warband,01-01-2010,PC,Role-Playing,Paradox Interactive,Unknown,No Rating,2010's,$0.02
15626,Winter Blast: 9 Snow & Ice Games,01-01-2010,Wii,Sports,Destineer,Unknown,No Rating,2010's,$0.02
15694,Thomas & Friends: Hero of the Rails,01-01-2010,Wii,Misc,Unknown,Unknown,No Rating,2010's,$0.01
15699,Ketsui: Kizuna Jigoku Tachi Extra,01-01-2010,X360,Shooter,5pb,Unknown,No Rating,2010's,$0.02
15820,Suzunone Seven: Rebirth Knot,01-01-2010,PS2,Adventure,Alchemist,Unknown,No Rating,2010's,$0.02
15837,Memories Off: Yubikiri no Kioku,01-01-2010,X360,Adventure,5pb,Unknown,No Rating,2010's,$0.02
15860,Strike Witches: Shirogane no Tsubasa,01-01-2010,X360,Strategy,CyberFront,Unknown,No Rating,2010's,$0.02
15866,Moujuutsukai to Oujisama,01-01-2010,PS2,Adventure,Idea Factory,Unknown,No Rating,2010's,$0.02
15933,Pachi-Slot Higrashi no Naku Koro ni Matsuri,01-01-2010,PS2,Misc,Alchemist,Unknown,No Rating,2010's,$0.02
15936,W.L.O. Sekai Renai Kikousen,01-01-2010,X360,Adventure,5pb,Unknown,No Rating,2010's,$0.02
15961,Shin Sangoku Musou Online: Souten Ranbu,01-01-2010,PS3,Action,Tecmo Koei,Unknown,No Rating,2010's,$0.02
15976,GTI Club: Supermini Festa!,01-01-2010,Wii,Racing,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.01
15980,Marvel Superheroes 3D: Grandmaster's Challenge,01-01-2010,Wii,Action,Neko Entertainment,Unknown,No Rating,2010's,$0.01
16039,Command & Conquer 4: Tiberian Twilight,01-01-2010,PC,Strategy,Electronic Arts,Unknown,No Rating,2010's,$0.01
16057,"Sharin no Kuni, Himawari no Shoujo",01-01-2010,X360,Adventure,5pb,Unknown,No Rating,2010's,$0.02
16073,Scared Rider Xechs,01-01-2010,PS2,Adventure,RED Entertainment,Unknown,No Rating,2010's,$0.02
16163,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,01-01-2010,PS2,Misc,Hackberry,Unknown,No Rating,2010's,$0.01
16221,Last Escort: Club Katze,01-01-2010,PS2,Adventure,D3Publisher,Unknown,No Rating,2010's,$0.01
16261,King of Fighters 2002: Unlimited Match Tougeki Ver.,01-01-2010,PS2,Fighting,SNK Playmore,Unknown,No Rating,2010's,$0.01
16362,No Fate! Only the Power of Will,01-01-2010,X360,Adventure,Alchemist,Unknown,No Rating,2010's,$0.01
16394,ef - a fairy tale of the two.,01-01-2010,PS2,Adventure,Comfort,Unknown,No Rating,2010's,$0.01
16484,Wand of Fortune: Mirai e no Prologue,01-01-2010,PS2,Adventure,Idea Factory,Unknown,No Rating,2010's,$0.01
16607,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",01-01-2010,PC,Shooter,Activision,Unknown,No Rating,2010's,$0.01
28,Pokemon Black/Pokemon White,01-01-2010,DS,Role-Playing,Nintendo,Unknown,No Rating,2010's,$15.13
832,Toy Story 3: The Video Game,01-01-2010,DS,Action,Disney Interactive Studios,Unknown,No Rating,2010's,$2.06
1998,Sonic & Sega All-Stars Racing,01-01-2010,DS,Racing,Sega,Unknown,No Rating,2010's,$1.04
2124,Disney Tangled,01-01-2010,DS,Action,Disney Interactive Studios,Unknown,No Rating,2010's,$0.97
2232,Inazuma Eleven 3,01-01-2010,DS,Role-Playing,Level 5,Unknown,No Rating,2010's,$0.93
3089,Club Penguin: Elite Penguin Force - Herbert's Revenge,01-01-2010,DS,Adventure,Disney Interactive Studios,Unknown,No Rating,2010's,$0.66
3094,Peppa Pig: Fun and Games,01-01-2010,DS,Misc,Ubisoft,Unknown,No Rating,2010's,$0.66
3698,Ninokuni: Shikkoku no Madoushi,01-01-2010,DS,Role-Playing,Level 5,Unknown,No Rating,2010's,$0.54
3822,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,01-01-2010,DS,Simulation,Electronic Arts,Unknown,No Rating,2010's,$0.52
4331,Despicable Me: The Game - Minion Mayhem,01-01-2010,DS,Puzzle,D3Publisher,Unknown,No Rating,2010's,$0.45
4459,Tongari Boushi to Mahou no Otana,01-01-2010,DS,Simulation,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.44
5069,Scooby-Doo! and the Spooky Swamp,01-01-2010,DS,Action,Warner Bros. Interactive Entertainment,Unknown,No Rating,2010's,$0.37
5782,MySims SkyHeroes,01-01-2010,DS,Action,Electronic Arts,Unknown,No Rating,2010's,$0.30
5796,Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,01-01-2010,DS,Strategy,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.30
5854,Shrek: Forever After,01-01-2010,DS,Platform,Activision,Unknown,No Rating,2010's,$0.31
6109,Jewel Quest Mysteries: Curse of the Emerald Tear,01-01-2010,DS,Puzzle,Avanquest,Unknown,No Rating,2010's,$0.29
6159,Sesame Street: Elmo's A-to-Zoo Adventure,01-01-2010,DS,Misc,Warner Bros. Interactive Entertainment,Unknown,No Rating,2010's,$0.28
6161,Kung Zhu,01-01-2010,DS,Action,Activision,Unknown,No Rating,2010's,$0.28
6343,Monopoly,01-01-2010,DS,Misc,Electronic Arts,Unknown,No Rating,2010's,$0.26
6368,Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu,01-01-2010,DS,Strategy,Nintendo,Unknown,No Rating,2010's,$0.27
6419,Sesame Street: Cookie's Counting Carnival,01-01-2010,DS,Misc,Warner Bros. Interactive Entertainment,Unknown,No Rating,2010's,$0.27
6426,Megamind: The Blue Defender,01-01-2010,DS,Adventure,THQ,Unknown,No Rating,2010's,$0.27
6948,Love Plus +,01-01-2010,DS,Simulation,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.23
6962,Transformers: War for Cybertron (DS Version),01-01-2010,DS,Shooter,Activision,Unknown,No Rating,2010's,$0.24
7156,Last Window: The Secret of Cape West,01-01-2010,DS,Adventure,Nintendo,Unknown,No Rating,2010's,$0.22
7696,Mahjongg Mysteries: Ancient Egypt,01-01-2010,DS,Puzzle,Avanquest,Unknown,No Rating,2010's,$0.20
7714,CSI: Unsolved!,01-01-2010,DS,Adventure,Ubisoft,Unknown,No Rating,2010's,$0.20
7800,Tokimeki Memorial Girl's Side 3rd Story,01-01-2010,DS,Adventure,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.19
7860,Mystery Tales of Time Travel,01-01-2010,DS,Puzzle,Foreign Media Games,Unknown,No Rating,2010's,$0.18
7907,Momotarou Dentetsu World,01-01-2010,DS,Misc,Hudson Soft,Unknown,No Rating,2010's,$0.19
8078,Jeopardy!,01-01-2010,DS,Misc,THQ,Unknown,No Rating,2010's,$0.18
8245,Backyard Sports Football: Rookie Rush,01-01-2010,DS,Sports,Atari,Unknown,No Rating,2010's,$0.17
8380,Camp Rock: The Final Jam,01-01-2010,DS,Misc,Disney Interactive Studios,Unknown,No Rating,2010's,$0.17
8644,Around the World in 80 Days,01-01-2010,DS,Action,PlayV,Unknown,No Rating,2010's,$0.16
8727,My Baby 3 & Friends,01-01-2010,DS,Simulation,Majesco Entertainment,Unknown,No Rating,2010's,$0.15
8758,Doctor Who: Evacuation Earth,01-01-2010,DS,Adventure,Asylum Entertainment,Unknown,No Rating,2010's,$0.15
9073,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,01-01-2010,DS,Puzzle,Astragon,Unknown,No Rating,2010's,$0.14
9173,Atari's Greatest Hits: Volume 1,01-01-2010,DS,Misc,Atari,Unknown,No Rating,2010's,$0.14
9175,Yogi Bear: The Video Game,01-01-2010,DS,Action,D3Publisher,Unknown,No Rating,2010's,$0.14
9320,Let's Play Ballerina,01-01-2010,DS,Sports,Deep Silver,Unknown,No Rating,2010's,$0.14
9329,GoldenEye 007 (2010),01-01-2010,DS,Action,Activision,Unknown,No Rating,2010's,$0.14
9348,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,01-01-2010,DS,Role-Playing,Spike,Unknown,No Rating,2010's,$0.13
9413,Bakugan: Battle Trainer,01-01-2010,DS,Action,Activision,Unknown,No Rating,2010's,$0.13
9440,Soccer Tsuku DS: World Challenge 2010,01-01-2010,DS,Sports,Sega,Unknown,No Rating,2010's,$0.13
9496,Lovely Lisa and Friends,01-01-2010,DS,Simulation,Tomy Corporation,Unknown,No Rating,2010's,$0.13
9530,Metal Max 3,01-01-2010,DS,Role-Playing,Enterbrain,Unknown,No Rating,2010's,$0.13
9641,Power Pro Kun Pocket 13,01-01-2010,DS,Sports,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.13
9771,Medarot DS: Kabuto / Kuwagata Ver.,01-01-2010,DS,Role-Playing,Rocket Company,Unknown,No Rating,2010's,$0.12
9821,Transformers: War for Cybertron -- Decepticons,01-01-2010,DS,Action,Activision,Unknown,No Rating,2010's,$0.13
10290,Silly Bandz: Play The Craze,01-01-2010,DS,Puzzle,Deep Silver,Unknown,No Rating,2010's,$0.11
10334,Cats & Dogs: The Revenge of Kitty Galore,01-01-2010,DS,Action,505 Games,Unknown,No Rating,2010's,$0.11
10558,Penguin no Mondai: The World,01-01-2010,DS,Adventure,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.10
10798,Dora's Cooking Club,01-01-2010,DS,Misc,Take-Two Interactive,Unknown,No Rating,2010's,$0.10
10813,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,01-01-2010,DS,Sports,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.10
10921,Galactic Taz Ball,01-01-2010,DS,Platform,Warner Bros. Interactive Entertainment,Unknown,No Rating,2010's,$0.10
10953,The Story of Noah's Ark,01-01-2010,DS,Action,SouthPeak Games,Unknown,No Rating,2010's,$0.10
11008,Quiz Magic Academy DS: Futatsu no Jikuu Koku,01-01-2010,DS,Misc,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.09
11205,Game Hits!,01-01-2010,DS,Misc,Foreign Media Games,Unknown,No Rating,2010's,$0.09
11349,Thomas & Friends: Hero of the Rails,01-01-2010,DS,Misc,Unknown,Unknown,No Rating,2010's,$0.08
11516,Captain Tsubasa: New Kick Off,01-01-2010,DS,Sports,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.08
11560,Witches & Vampires: The Secrets of Ashburry,01-01-2010,DS,Adventure,DTP Entertainment,Unknown,No Rating,2010's,$0.08
11600,Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,01-01-2010,DS,Misc,Disney Interactive Studios,Unknown,No Rating,2010's,$0.08
11605,Horrid Henry's Horrid Adventure,01-01-2010,DS,Adventure,Asylum Entertainment,Unknown,No Rating,2010's,$0.08
11635,Diego's Build & Rescue,01-01-2010,DS,Action,Take-Two Interactive,Unknown,No Rating,2010's,$0.08
11787,Hakuouki DS,01-01-2010,DS,Adventure,Idea Factory,Unknown,No Rating,2010's,$0.07
11861,"3 in 1: Solitaire, Mahjong & Tangram",01-01-2010,DS,Misc,Deep Silver,Unknown,No Rating,2010's,$0.08
12064,Trick DS-han: Kakushi Kami no Sumukan,01-01-2010,DS,Misc,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.07
12179,Junior Classic Books & Fairytales,01-01-2010,DS,Misc,GSP,Unknown,No Rating,2010's,$0.07
12310,Cosmos Chaos!,01-01-2010,DS,Misc,Mentor Interactive,Unknown,No Rating,2010's,$0.06
12339,Nicola Kanshuu: Model * Oshare Audition,01-01-2010,DS,Misc,Alchemist,Unknown,No Rating,2010's,$0.06
12356,OK! Puzzle Stars,01-01-2010,DS,Puzzle,Ubisoft,Unknown,No Rating,2010's,$0.07
12552,Dreamer Series: Zoo Keeper,01-01-2010,DS,Simulation,DreamCatcher Interactive,Unknown,No Rating,2010's,$0.06
12661,Satisfashion,01-01-2010,DS,Misc,Destineer,Unknown,No Rating,2010's,$0.05
12689,Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,01-01-2010,DS,Role-Playing,Marvelous Interactive,Unknown,No Rating,2010's,$0.06
12723,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,01-01-2010,DS,Action,Takara Tomy,Unknown,No Rating,2010's,$0.06
12741,Gormiti: The Lords of Nature!,01-01-2010,DS,Adventure,Konami Digital Entertainment,Unknown,No Rating,2010's,$0.05
12974,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,01-01-2010,DS,Action,Hudson Soft,Unknown,No Rating,2010's,$0.05
13050,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,01-01-2010,DS,Fighting,Hudson Soft,Unknown,No Rating,2010's,$0.05
13054,RPG Tsukuru DS,01-01-2010,DS,Role-Playing,Enterbrain,Unknown,No Rating,2010's,$0.05
13168,The Mysterious Case of Dr. Jekyll and Mr. Hyde,01-01-2010,DS,Adventure,O-Games,Unknown,No Rating,2010's,$0.04
